content,label
1 trà đào cam sả size regular,ordering
1 cappucino nóng size regular,ordering
cho mình 1 latte đá size small và 1 latte đá size regular,ordering
1 latte đá   size regular,ordering
Đỗ_Thành ơi chị order đen size L với,ordering
Em ơi đặt giúp chị 2 cái size S mầu Xanh và Trắng nhé - điện thoại : 01696687273 địa/chỉ : 104-5C - ngõ 96 võ_thị_sáu-Hai bà trưng-Hà nội,ordering
"Mình 01 trắng , size S điện thoại : 0901796682",ordering
1 áo khoác chống nước size XL nhé shop,ordering
1 sô cô la đá xay size regular,ordering
Mày mặc size gì thế ? Tớ lấy màu ghi sáng đi . Mày có lấy không ?,ordering
cho mình 1 sinh tố việt quất size small và một sinh tố việt quất size regular,ordering
1 espresso sữa đá   size regular,ordering
 cho em 1 trà sữa trà xanh size M đến 185 tôn đức thắng nhé .,ordering
1 sinh tố cam xoài size regular,ordering
cho anh mua 1 cái màu xanh ,ordering
cho mình thêm 2 cà phê đen đá size small và 1 cà phê đen đá size regular,ordering
C lấy 1 áo màu trắng nhé .,ordering
 Tất cả đều size M nhé .,ordering
1 latte đá   size regular,ordering
1 tách Cà Phê Đen Nóng size regular,ordering
1 mojito chanh dây size regular,ordering
Cho mình mua màu nâu size S,ordering
1 espresso nóng size regular,ordering
cho mình 1 trà nho đen nóng size small và 1 trà nho đen nóng size regular,ordering
cho 5 cốc latte nóng size vừa,ordering
cho một trà đào cam sả size lớn,ordering
cho một trà chanh size m,ordering
1 trà đen macchiato size regular,ordering
cho tôi một cốc cà phê nóng size nhỏ,ordering
 size M .,ordering
Bich_Ngoc_Le : cho em cai ke xanh size M nhoes,ordering
Tớ cái tím size m nhé,ordering
"Minh_Hang_Ngo ơi , đặt cho em 1 đôi , em hay đi 37",ordering
cho 1 cốc cà phê đen size nhỏ đến 75 duy tân,ordering
Để mình size S nhé,ordering
cho mình thêm 1 americano đá size nhỏ nữa,ordering
" À, cho mình 2 sz L nhé .",ordering
 là 5 cốc size M nhé .,ordering
03 Grey size L nhé . Mình đang chọn thêm cái khác nữa . Sẽ chuyển nửa tiền luôn .,ordering
1 trà đào cam sả size regular,ordering
Mình lấy màu ghi size 140,ordering
cho mình 1 latte đá size regular và 1 trà đào cam sả  size small,ordering
 lỡ rồi thì size m đi .,ordering
2 cốc Cookies Đá Xay size regular,ordering
 Cho em 4 cốc vị 3 anh em size M .,ordering
cho mình một mocha size small và 1 mocha size regular,ordering
cho một cốc latte nóng size nhỏ,ordering
 vậy thêm cho em 1ly truyền thống size M ạ .,ordering
 3 cốc boba size m nhé .,ordering
ship giúp chị 1 áo màu xám + 1 áo màu vàng size M nhé_chị đã inbox số điện thoại & địa_chỉ em rồi,ordering
" cho chị 1 cốc trà sữa 3 anh em, size M, ít đá ít đường nhất có thể .",ordering
Ship cho e 1 Macchiato hoàng gia sz L cho thêm chân trâu sợi vs macchiato nhé.,ordering
 Z e lấy1 cốc vị sôcôla sai m là 29k ạ .,ordering
Chị ơi em mua áo heattech,ordering
 Cho mình 1 trà sữa trân châu hoàng gia size L với 1 trà sữa size L với nha .,ordering
chiều tối chị qua chị đặt em cái áo chống nắng màu xanh size L ,ordering
cho thêm 1 matcha latte size m,ordering
Bạn ơi mình đặt 1 chiếc size L nhé,ordering
 vậy thêm cho e 1ly truyền thốg size M ạ .,ordering
Mình chọn màu Navy size L và màu green size M cùng mẫu Link mình gửi,ordering
 Làm cho em 1 ly yakul xoài size m có thêm thạch matcha tý 9h em về qua lấy được không ạ .,ordering
Mình muốn lấy 2áo extra nam size M và 2 quần nam ,ordering
" Ship cho mình 4 cốc ba anh em size M. 3 cốc 30%đá, 1 cốc 50% đá bạn nhé .",ordering
Cho mình màu xanh size 160 nhé shop,ordering
"Ship cho mình cái màu xanh size 150 đến địa chỉ P1609 toà B chung_cư 789 Mỹ_Đình 1 , Nam Từ_Liêm , Hà nội. Điện thoại 0904310277 . Thanh_toán khi nhận hàng bạn nhé .",ordering
"Mai ơi , của chị có 1 trần trám , 2 áo len tăm size tổng tiên 1610000 . Ship cho chị luôn đi",ordering
"Chị đặt một cái green này nhé , size M_Thanks em",ordering
 Bạn ship cho mình 5 cốc trà sữa bạc hà size lớn add topping chân trâu sợi+ thạch cafe .,ordering
"sample: [Cho m 1 sinh tố cam xoài. 1 matchiato matcha, 1 sinh tố dâu ổi. Đều sz M ạ.,Cho mình 1 sinh tố cam xoài. 1 matchiato matcha, 1 sinh tố dâu ổi. Đều size M ạ.]",ordering
c muon dat size L,ordering
cho một trà chanh size m,ordering
cho một cốc cà phê nâu nóng size vừa,ordering
 Làm cho em 1 ly yakul xoài size m có thêm thạch matcha tý 9h e về qua lấy dkd k ạ .,ordering
Cho chị order 1 set size S màu nâu nhé .,ordering
"Huyen_Vu ơi , order cho em bộ xanh size s : )",ordering
" À, cho mình 2 size L nhé .",ordering
1 mocha nóng size regular,ordering
"chị ui!để luôn cho em1 đỏ mận size S , nâu size XS!nhớ nhớ đó!xong ship luôn vào đống adidas cho em nhé",ordering
 Ship cho mình 1 trà sữa milk tea size m thêm nhân rau câu nhé. .,ordering
" Cho e 2 trà sữa bạc hà, 1 dâu size lớn. Tất cả đều thêm trân châu. .",ordering
cho mình 1 chocolate đá xay size m,ordering
" Bạn ơi ship cho mình 3 cốc trà sữa 3 anh em, 70% đường, size M .",ordering
cho tôi một cốc capuchino size vừa,ordering
"Còn đặt được không bạn ? Nếu có cho mình đặt một cái này màu navy 69 , size 110 nhé",ordering
mình dặt áo cam size m ,ordering
"cho em cái màu xanh size M ạ , xanh nhạt ý ạ",ordering
"Đặt cho mình 1 quần này size xl nhé , cho mình số tài khoản mình chuyển khoản nhé",ordering
 trà sữa 3 anh em size M .,ordering
cho một trà đen váng sữa size s,ordering
cho một trà đào cam sả size l,ordering
 em đặt 3 trà sữa vị trà xanh size vừa ak .,ordering
"cho mình 1 espresso size small, và 1 espresso sz regular",ordering
"Shop ơi chị lấy cái mầu Gray size S nhé , em đưa vào tài khoản của chị , lúc_nào có hàng của chị về thì chị lấy cùng nhé",ordering
 Cho m size M .,ordering
Chị lấy 3 cái này size XL nhé,ordering
 1 trà sữa bánh pudding size L nha bạn .,ordering
"Cho mình đặt NAVY size M nhé . Ship số 1 Quang_Trung , Hànội .",ordering
cho 1 cốc cookies đá xay size lớn đến 83 duy tân hà nội,ordering
1 espresso đá   size regular,ordering
Cho chị cái Gray size XL nhé,ordering
Có size xxl rộng vì mới đẻ . Cho mình hai chiếc được không ? Màu_da và màu tím ,ordering
"Mình đặt cái này màu xanh , size 53 nhé",ordering
1 latte nóng size regular,ordering
 Cho e  một hồng trà kem phô mai size m vs ạ .,ordering
cho mình 1 cappuchino nóng size m,ordering
Minh muon dat Cái này size 140cm ,ordering
 Và 1 cốc size L vị hokkaido như trên cho em vs ạ .,ordering
cho một trà đào cam sả size m,ordering
"sample: [B ơi ship cho m 1 trà sữa bạc hà size M nhiều trân châu nha,Bạn ơi ship cho mình 1 trà sữa bạc hà size M nhiều trân châu nha]",ordering
" Trà sữa ba anh em , size L .",ordering
cho một cốc lattee nóng size nhỏ,ordering
"Chị muốn order size 130 , về trước tết không em ?",ordering
1 sinh tố dâu ổi size regular,ordering
" ship cho e 2ly như hình ạ,size cũg giống nha ạ .",ordering
Bạn ship cho mình 2 cốc trà sữa size L cho mình đến sô 6b ngõ 90 Hoa Bằng.,ordering
3 cốc Espresso Nóng size small,ordering
cho một trà xanh size m,ordering
Anh lấy cái áo trên hình demo của em . size s nhé .,ordering
1 sinh tố dâu ổi size regular,ordering
Cho mình đặt 1 chiếc màu xanh navy size XL nhé,ordering
 Em 1 machiato hồng trà size L .,ordering
1 mocha đá size regular  ,ordering
Ban oi minh dat 1 Chiec size L nhe,ordering
cho mình order 1 set mầu trắng cổ tròn size M ,ordering
"Đặt cho cô áo_khoác lông cừu nữ size s màu tím nhé , link áo không vào được đâu",ordering
Cho mình đặt 1c nhé .,ordering
Mình lấy 1cái này màu như hình size 150 nhé!0982948084,ordering
cho thêm 1 latte đá size medium vào đơn hàng,ordering
Shop cho mình 1 màu mận size S nhé . Mui Nguyen_Thi có mua áo này k ?,ordering
 3 cốc 3 anh em size M .,ordering
 Cho 2 sz L .,ordering
"Chị đặt một cái green này nhé , size M_Thanks em",ordering
1 soda việt quất size regular,ordering
1 sinh tố cam xoài size regular,ordering
"Bạn ơi mình chuyển khoản cho bạn rồi nhé. mình lấy 1 màu ghi, 1 màu xanh tím_than size M nhé.số điện thoại 0986231568",ordering
cho một latte nóng size nhỏ,ordering
"Chị ơi , còn sale không ạ . Em lấy 1 màu trắng , size 160 ",ordering
Cho mình đặt 1 áo navy size M nhé,ordering
Đặt size 35 màu đen shop,ordering
cho một cốc cà phê đen nóng size vừa đến 74 duy tân,ordering
"Shop ơi , cho tớ order 2 chiếc áo lông cừu , màu hồng và màu đen đều size s ",ordering
"bạn ơi 2 cái navy sai M và 1 cái navy size XL, bạn nhé số điện thoại của mình là 0985955858 có gì thì bạn nhắn lại vào facebook cho mình nhé , áo trần trám cho nam bạn nhé",ordering
Thiên_Bình order cho minh cái áo màu hồng size S đi,ordering
Cho mình size L ,ordering
cho mình 1 trà chanh đá size regular và 1 latte đá size regular,ordering
1 espresso sữa nóng size regular,ordering
 Và 1 cốc size L vị hokkaido như trên cho em với ạ .,ordering
cho một trà xanh đá xay size m,ordering
 3 cốc boba size m nhé .,ordering
cho mình 1 chocolate đá xay size m,ordering
 Cho e 1 macchiato matcha và macchiato trà xanh size M .,ordering
cho mình thêm 1 trà nho đen size m,ordering
Shop ship cho em cái này size M nhé,ordering
1 toffee hạnh nhân nóng size regular,ordering
cho tôi một cốc capuchino size vừa,ordering
1 mocha hạnh nhân đá size regular,ordering
cho thêm 1 trà đào cam sả size small,ordering
" Cho e 1 trà xanh chanh quất mật ong,tsữa dưa gang,yaku xoài size lớn hết .",ordering
1 cookies đá xay size regular,ordering
"sample: [Làm cho em 1 ly trà đào cam sả size m có thêm thạch matcha tý 9h e về qua lấy dk k ạ,Làm cho em 1 ly trà đào cam sả size m có thêm thạch matcha tý 9h em về qua lấy được không ạ]",ordering
"Cho mình 1 đỏ size m nhé , Việt_Nhung",ordering
1 tách Americano Đá size small,ordering
Em đăng_ký 1cái size 110 màu cam ạ,ordering
cho một mocha hạnh nhân size s,ordering
1 mojito chanh dây size regular,ordering
 ship em 1 trà sữa bạc hà pudding size L đến số nhà 8 nghách 60 ngõ 157 chùa láng với ạ .,ordering
cho 1 ly latte đá size regular đến 72 duy tân,ordering
 Tất cả đều size m .,ordering
 Cho mình 1 trà sữa kim cương đen size M thêm chân châu nhé .,ordering
Vậy em lấy 1 cốc vị sôcla size m là 29000 ạ .,ordering
Mình muốn lấy đôi này size 37 màu nâu .,ordering
 Vậy thêm 1 cốc trà sữa boba nữa cũng size M nhá .,ordering
Cho một cốc americano đá size small,ordering
Dat size 35 mau den ,ordering
"Đặt cô 2 áo 2 màu giá 749y ấy nhé , size 75A ",ordering
1 tách Cà Phê Sữa Đá size small,ordering
cho 2 cà phê sữa đá size small và 2 ly cà phê sữa đá size regular,ordering
 1 dâu size m .,ordering
Mình đặt đôi này size 43 nha ! Vao giờ hàng về bạn ?,ordering
cho mình 1 latte đá size small và 1 latte đá size regular,ordering
Còn order được hồng nhạt size S không chị,ordering
Cho minh dat size 160 mau xanh nhe,ordering
Đặt chị 1 đôi size 38 nhé,ordering
Minh muon lay 1 ao size 140 k mau blue . Pve 1 quang trung hk hn 0989998575,ordering
"Nữ tôi múôn lấy size l , T múôn lấy màu đen hoặc đỏ bã_trầu được không ạ ?",ordering
 1 trà sữa kim cương đen okinawa size M. 1 toco socola sizeM . 1 mứt việt quất sữa chua đá say .,ordering
1 hazelnut đá xay size regular,ordering
 Đều size M hết .,ordering
 Đều size M hết nhé .,ordering
E đặt 2 cái,ordering
"Mình order 1 size L mầu navy , 1 size s màu đen . Đăng_ký chuyển khoản thế_nào bạn ?",ordering
"Chi dat mot cai green nay nhe , size M_Thanks em",ordering
1 hazelnut đá xay size regular,ordering
1 matcha macchiato size regular,ordering
"Mình đặt màu hồng đậm size 120 bạn nhé , có phải đặt tiền trước không bạn",ordering
cho một toffee hạnh nhân size s,ordering
cho 1 mojito chanh leo size small,ordering
 Cho mình 1 trà sữa kim cương đen size M thêm chân châu nhé .,ordering
"Huyen_Vu ơi , order cho em bộ xanh size s : )",ordering
"cho mình áo màu đen, áo bomber size m",ordering
 2machito socola size m .,ordering
1 mocha đá xay size regular,ordering
 Bạn ship cho mình 2 cốc trà sữa size L cho mình đến số 6b ngõ 90 Hoa Bằng .,ordering
Shop oi e dat cai den size 160 va mau kem nhe,ordering
1 nước cam tươi 100% size regular,ordering
 nneus chư alafm làm size l .,ordering
Cho mình 1 đỏ 1 xanh navy không mũ size 150 nhé . Shop đặt hộ mình không lại hết . Lần trước đã bị hụt rồi,ordering
1 espresso sữa nóng size regular,ordering
Mua 1 áo màu hồng size nhỏ ,ordering
Áo này size M_Đặt được không ạ ?,ordering
cho mình 1 cà phê đen đá size s và 1 cà phê đen đá size m vào đơn hang,ordering
"Cho em đặt áo này màu trắng , size S với ạ , muốn qua shop đặt cho nhanh mà đúng hôm shop chia hàng , huhu",ordering
Mình lấy 2 cái 1 màu ghi 1 màu xanh tím_than nhé size M ,ordering
1 caramel machiato nóng size regular,ordering
Cho mình 1 áo vàng size M ,ordering
"C đặt áo hồng bé gái size 140 nhé đặt luôn hộ c ko hết hàng . C thấy thông_báo mua 3 ngày hôm_nay ko pải đặt_cọc mà , đặt hộ c luôn nhé",ordering
cho một latte nóng size regular,ordering
cho một toffee hạnh nhân nóng size s,ordering
" cho chị 1 cốc trà sữa 3 anh em, size M, ít đá ít đường nhất có thể .",ordering
"Bichngoc_Nguyen đặt hộ anh 1 áo size L , black , link dưới thấy vẫn còn",ordering
"mình đặt áo màu navy cho nam 2 cái size M và 1 cái size XL , 2 cái áo nữ màu navy size L thì giá cụ_thể là bao_nhiêu và mình phải đặt tiền như_thế_nào trước cho bạn 50 % àh",ordering
1 trà hoa đậu biếc macchiato size regular,ordering
cho một mocha hạnh nhân size s,ordering
 B ơi ship cho m 1 trà sữa bạc hà size M nhiều trân châu nha .,ordering
cho em đặt 1 cái với Tuấn_Anh Nguyễn,ordering
Cho mình đặt size L nhé,ordering
2 cốc Espresso Đá size regular,ordering
cho một latte nóng size regular,ordering
cho 2 trà nho đen đá size m đến 87 duy tân,ordering
cho 4 cốc latte nóng size nhỏ,ordering
 cho mình 1 macchlato socola size M .,ordering
 2machito socola size m .,ordering
 Còn lại size M hết bạn nhé .,ordering
"bạn ơi tóm lại mình lấy 4 cái , 2 màu như trên , 1 màu hồng nhạt và 1 màu hoa đậm ( màu xanh ) .Tất cả đều size m nhé bạn . Tầm 1h mình làm về mình chuyển khoản rùi nhắn địa chỉ . thanks bạn",ordering
1 matcha đá xay size regular,ordering
" ok 3 toco panda, large size .",ordering
 Mình muốn mua 5 cốc trà sữa vị hokkaido size L .,ordering
Mình lây ao mau cam size 110 / 0932251988,ordering
cho thêm 1 trà đào cam sả size small,ordering
Đặt cô 1 đôi size 42 đi nhé,ordering
1 caramel đá xay size regular,ordering
"1 size S ( có màu gì thì lấy nhé ) , Thanh_Mai_Phan , 1466360010063733 , 2014-11-14 09 : 13 : 49 , 0 844672802221453_847655081923225 , 625561674132568_844672802221453 , , còn đặt được không bạn",ordering
cho một trà đào cam sả size s,ordering
 Ship cho mình 1 trà sữa milk tea size m thêm nhân rau câu nhé. .,ordering
mình đặt 2 cái 1 hồng đậm 1 xanh nhé size 160 nhé,ordering
" Cho em 1 trà xanh chanh quất mật ong,trà sữa dưa gang,yaku xoài size lớn hết .",ordering
 - cho em 1 trà sữa hoàng gia size to và 1 đĩa nem rán .,ordering
C ord e áo đen size 160 nhé.Check cả ib e vụ đôi giày hôm trc nữa ạ.Ko thấy c rep 😐,ordering
 ship cho mình 1 2 trà sữa 3 anh em 50% đường và 1 1 trà sữa bánh Pudding. size M hết ạ .,ordering
"chị ơi , em muốn lấy 1 cái này size 90 màu nâu ah",ordering
cho mình 1 trà sữa size s,ordering
Bạn ơi muốn mua áo thì đến đâu mà hàng có sẵn đủ size chứ.tớ muốn lấy áo hoa size l ,ordering
ship cho mình 1 caramen macchiato và 1 mocha đá size s đến 82 duy tân nhé,ordering
1 cà phê sữa đá   size regular,ordering
 3 cốc 3 anh em size M .,ordering
 Đều size M hết .,ordering
1 latte nóng size regular,ordering
Shop ơi em đặt cái đen size 160 và màu kem nhé,ordering
 all size M cậu nhé .,ordering
 Vay them 1 cốc trà sữa boba nữa cũng size M nhá .,ordering
cho một cốc cà phê nâu nóng size vừa,ordering
 size M .,ordering
cho mình 1 trà chanh đá size regular và 1 latte đá size regular,ordering
Cho mình 1 cái size M nhé . Thanks shop,ordering
1 tách Cà Phê Đen Đá size small,ordering
 Cho em 3 kim cương đen trân châu đen size L với nha .,ordering
1 sinh tố việt quất size regular,ordering
cho tôi thêm 1 cà phê sữa đá   size regular,ordering
"Cho minh 1 cai nay size M nhe , dia chi minh ib_a",ordering
Màu rêu size s 187 giảng võ số điện thoại 0979668266,ordering
cho 7 latte nóng size nhỏ đến 15 duy tân,ordering
cho một cốc lattee nóng size nhỏ,ordering
1 caramel machiato đá   size regular,ordering
Áo này size M_Đặt đc Ko ạ ?,ordering
cho mình 1 latte đá size m,ordering
"Thư ơi , tớ đặt 1 cái cỡ L ( size vietnam ) màu tím nhạt nhé",ordering
1 cà phê sữa đá   size regular,ordering
" Cho em 2 trà sữa bạc hà, 1 dâu size lớn. Tất cả đều thêm trân châu. .",ordering
cho thêm 1 espresso size s,ordering
cho 5 cốc latte nóng size vừa,ordering
"Đặt cho mình 1 quần này size xl nhé , cho mình stk mình ck nhé",ordering
Em đặt 1 quần nam dài size nhỏ 52kg,ordering
 Tất cả đều size M .,ordering
"Em áo_khoác chống nước 1 navy size M , 1 navy size L ",ordering
1 cappucino đá   size regular,ordering
 Ban cho minh 2 tra sua vi socola size M nha .,ordering
 all sz M c nhé .,ordering
 cho mình 3 panda size m .,ordering
Cho minh mua mau nau size S ,ordering
Cho 1 cái này size M nhé,ordering
"Cho minh cai mau cam dang ngan , size xs nhe",ordering
cho mình 1 americano size small và 1 americano size medium,ordering
cho một black tea macchiato size small,ordering
mình muốn đặt Cái này size 140cm,ordering
1 sô cô la đá xay size regular,ordering
"em inbox rồi ạ , cho em thêm 1 nâu + ghi sẫm size S nhé , số điện thoại 0986.398.389 chị gửi kèm hàng cùng đơn hôm trước giúp em .",ordering
1 cookies đá xay size regular,ordering
 thôi làm esize l đi ạ .,ordering
cho một cốc latte nóng size regular,ordering
Cho mình đặt 1 đôi size 37,ordering
 Cho mình 2 trà sữa trân châu hoàng gia size M .,ordering
 em đặt 3 trà sữa vị trà xanh size vừa ạ .,ordering
 Ship em 2 cốc hồng trà thêm bánh butding size M .,ordering
t2 cho to 1 cai size M den 46 Tran_Phu_Ba dinh nhe,ordering
Cho mình đặt size 160 màu xanh nhé,ordering
1 mocha nóng size regular,ordering
 Tất cả đều size M .,ordering
"ôi XS hết sạch size rồi à , còn mỗi ghi sáng , cho t1 ghi sáng XS nhé .",ordering
"Shop ơi , cho tớ ỏ dẻ 2 chiếc áo lông cừu , màu hồng và màu đen đều size s ",ordering
Em order đôi đen nè size 37 ạ.Có cần cọc trước không shop ?,ordering
 Cho mk 2 trà sữa trân châu hoàng gia size M .,ordering
Đặt mãi không được bạn thêm đơn hàng cho mình nhé size L bạn nhé,ordering
Mình cũng hay mặc size S nhưng muốn mua áo màu cam được không bạn?mình là nữ,ordering
"Mình 01 trăng , size S đt : 0901796682",ordering
Bichngoc_Nguyen cho anh đặt 1 áo size M màu 24 Brown với nhé,ordering
 hai coc deu size L và có trân trâu nhé,ordering
Chị cho em đặt size S nhé,ordering
cho một cốc latte nóng size vừa,ordering
1 tách Cappucino Nóng size regular,ordering
 Tất cả đều size M .,ordering
 Mình muốn ship 1 macchiato matcha size M và 1trà sữa bạc hà size M. Với bánh luôn ạ .,ordering
 Cho e 4 cốc vị 3 ae size M .,ordering
Cho mình 1 quần size M màu đen nhé,ordering
cho một trà đào cam sả size lớn,ordering
size 43 chị chọn 275 nhé,ordering
cho một cốc cà phê đen nóng size vừa đến 74 duy tân,ordering
 Cho em 1 trà sữa hoàng gia size to .,ordering
cho tôi một cà phê sữa nóng size nhỏ,ordering
cho 2 trà nho đen đá size m,ordering
cho 2 trà nho đen đá size m,ordering
 Bạn cho mình 2 trà sữa vị socola size M nha .,ordering
cho 7 latte nóng size nhỏ đến 15 duy tân,ordering
Cho em 1 size M ,ordering
"Bạn ơi ship cho mình 3 cốc: 1 cà phê sữa đá, 1 trà nho đen đá, 1 mojito chanh tươi Tất cả đều size M nhé",ordering
Nhật_Quang mình lấy áo nam nhé size Xxl hoặc XL cũng được,ordering
Cho tớ cái áo hồng size xs chuyển cùng hàng cho Bich_Ngoc_Le,ordering
 Tất cả đều size m .,ordering
Đặt hộ cô 1 áo nỉ màu gạch size m nhé,ordering
3 cốc Espresso Sữa Đá size regular,ordering
Chị đặt 1 set màu ghi cổ tim size M or S cho người nặng 62kg + 1 set cổ tròn màu ghi size L hoặc XL cho người 76kg em Nhật_Quang nhé .,ordering
cho 1 mojito chanh leo size small,ordering
Cho mình màu đỏ size m . 0915276175,ordering
 cho mình 3 panda size m .,ordering
Shop cho mình 1 màu mận size S nhé . Mui Nguyen_Thi có mua áo này không ?,ordering
 lỡ rồi thì size m đi .,ordering
cho mình thêm 2 cà phê đen đá size small và 1 cà phê đen đá size regular,ordering
 Cho mình size M .,ordering
"Tớ order màu hồng cánh_sen size M , đặt được inform tớ chuyển khoản nhé",ordering
"Shop ơi , cho mình đặt 1 cái size XL màu nâu đỏ nhé",ordering
1 cappucino đá   size regular,ordering
cho 2 trà nho đen đá size m đến 87 duy tân,ordering
Chị lấy áo này size130 em nhé,ordering
cho một cốc latte nóng size vừa,ordering
cho mình 1 black tea macchiato size small,ordering
1 tách Caramel Machiato Đá size regular,ordering
Nếu còn Mình lấy xanh navy size L nhé,ordering
"ôi XS hết sạch size rồi à , còn mỗi ghi sáng , cho tớ 1 ghi sáng XS nhé .",ordering
1 espresso sữa đá   size regular,ordering
 B ship cho mình 2 cốc trà sữa size L cho m đến sô 6b ngõ 90 Hoa Bằng .,ordering
 Và 1 bạc hà size m ít đá và có rau câu ạ .,ordering
 cho mình 1 macchlato socola size M .,ordering
cho mình 1 tách đen nóng và 2 tách nâu nóng size small,ordering
cho mình order mẫu xám đậm ( hàng thứ 2 ở giữa ) size M ,ordering
 Ship cho mình 2 trà sữa dâu size M + topping đến 361 cầu giấy được không ạ? .,ordering
1 tách Americano Nóng size small,ordering
Nguyen_Ha_Thanh hihi c đặt cho em luôn 1 cái beigi nha size s,ordering
 Đều size M hết nhé .,ordering
1 espresso nóng size regular,ordering
bạn ơi mình order 1 cái màu trắng size 32 của nữ nhé^_^,ordering
 Cả 3 đều size m b nhé .,ordering
Tớ muốn đặt áo bé trai không mũ size 160 ,ordering
 Ship e 2 cốc hồng trà thêm bánh butding size M .,ordering
"sample: [B oi ship cho m 1 matcha trà xanh và 1 latte đá sz S đến số 5 lạc long quân vs ạ,Bạn ơi ship cho mình 1 matcha trà xanh và 1 latte đá size S đến số 5 lạc long quân với ạ]",ordering
 Cho tôi 1 kim cương đen size m .,ordering
 thôi làm em size l đi ạ .,ordering
" Bạn ơi ship cho mình 3 cốc trà sữa 3 anh em, 70% đường, size M .",ordering
cho mình 1 cốc sinh tố việt quất size m,ordering
 Cho e 3 cốc size m tới khách sạn hoàng tử ngõ 62 trần thái tông .,ordering
cho mình 2 quần size M màu đen nhé,ordering
cho thêm 2 nâu nóng size regular nữa nhé,ordering
cho thêm 1 trà chanh đá size s,ordering
Chị đặt màu bạc size M ,ordering
cho mình 1 tách đen nóng và 2 tách nâu nóng size small,ordering
Shop shio cho m áo này size m với.sdt 0982933589 nhé,ordering
" Ship cho m 4 cốc ba anh em size M. 3 cốc 30%đá, 1 cốc 50% đá b nhé .",ordering
 Mình vừa báo lại 5 cốc size m nhé,ordering
cho một toffee hạnh nhân nóng size s,ordering
cho tôi thêm 1 cà phê sữa đá   size regular,ordering
 Còn lại sz M hết b nhé .,ordering
để e màu navy size M,ordering
1 tách Americano Nóng size regular,ordering
1 soda việt quất size regular,ordering
cho mình 1 latte đá size regular và 1 trà đào cam sả  size small,ordering
 Ship cho mình 3 hộp trà sữa kim cương đen sz L đến 116 chùa láng nhé .,ordering
